token_id,fold
487924_9_10,9
487924_9_12,5
487924_9_17,2
487924_9_18,9
487924_9_20,5
487924_9_23,5
487924_10_4,9
487924_10_7,6
487924_10_8,4
487924_10_11,9
487924_10_15,9
487924_10_18,7
487924_11_2,4
487924_11_7,0
487924_11_8,6
487924_11_10,9
487924_11_14,0
487924_11_16,8
487924_11_18,4
487924_12_4,0
487924_12_7,1
487924_12_8,1
487924_12_12,7
487924_13_3,1
487924_13_6,4
487924_13_9,3
487924_13_11,2
487924_13_13,6
487924_13_18,6
487924_13_22,9
487924_13_27,2
487924_14_4,1
487924_14_7,5
487924_14_9,9
487924_14_10,8
487924_14_13,9
487924_14_19,3
487924_14_22,0
487924_14_23,2
487924_15_4,7
487924_15_7,7
487924_15_8,3
487924_15_11,2
487924_15_13,6
487924_15_16,4
487924_15_19,2
487924_15_21,4
487924_15_22,5
487924_15_27,7
487924_15_30,7
487924_16_1,2
487924_16_4,4
487924_16_5,1
487924_16_6,1
487924_16_7,0
487924_16_10,9
487924_16_11,3
487924_16_16,9
487924_16_18,5
487924_16_21,2
487924_16_23,1
487924_16_25,0
487924_17_2,5
487924_17_5,8
487924_17_7,1
487924_17_10,7
487924_17_11,5
487924_17_14,4
487924_17_15,9
487924_17_17,1
487924_17_18,7
487924_18_2,5
487924_18_4,9
487924_18_6,7
487924_18_8,7
487924_18_12,6
487924_18_13,8
487924_18_15,9
487924_18_17,8
487924_18_18,2
487924_18_19,5
487924_18_20,4
487924_18_24,6
487924_18_25,5
487924_18_28,7
487924_18_29,9
487924_18_31,9
487924_18_33,6
487924_19_3,8
487924_19_6,2
487924_19_8,3
487924_19_9,3
487924_19_10,7
487924_19_11,4
487924_19_14,2
487924_19_15,4
516023_1_4,3
516023_1_5,5
516023_1_9,6
516023_1_10,8
516023_1_12,4
516023_1_13,4
516023_1_16,0
516023_1_19,8
516023_1_20,8
516023_1_21,8
516023_1_22,9
516023_1_24,6
516023_1_27,0
516023_1_30,7
516023_1_34,3
516023_1_35,5
516023_1_37,7
516023_1_38,5
516023_1_42,2
516023_1_43,8
516023_1_44,6
516023_2_3,1
516023_2_4,3
516023_2_7,7
516023_2_11,9
516023_2_14,1
516023_2_17,2
516023_2_18,6
516023_2_24,2
516023_2_26,1
516023_2_28,4
516023_2_29,8
516023_2_31,7
516023_2_33,9
516023_2_34,1
516023_3_1,9
516023_3_6,9
516023_3_10,5
516023_3_11,1
516023_3_13,3
516023_3_14,4
516023_3_17,9
516023_3_19,5
516023_3_22,0
516023_3_27,4
516023_3_28,3
516023_3_33,1
516023_3_34,0
516023_3_36,6
516023_3_37,1
516023_3_40,8
516023_3_44,2
516023_3_45,6
516023_3_46,3
516023_3_49,0
516023_3_50,5
516023_3_56,2
516023_3_58,3
516023_3_61,0
516023_3_63,6
516023_3_64,2
516023_3_66,2
516023_4_2,6
516023_4_6,3
516023_4_7,1
516023_4_13,1
516023_5_1,8
516023_5_2,9
516023_5_5,4
516023_5_6,6
516023_5_9,6
516023_5_11,2
516023_5_14,4
516023_5_18,1
516023_5_20,7
516023_5_21,5
516023_5_23,5
516023_5_27,7
516023_5_30,6
516023_5_33,8
516023_5_34,5
516023_5_38,6
516023_5_40,7
516023_5_41,4
516023_6_1,3
516023_6_3,7
516023_6_4,7
516023_6_7,5
516023_6_10,0
516023_6_14,3
516023_6_15,8
516023_6_16,4
516023_6_21,1
516023_6_24,2
516023_6_26,2
516023_6_27,5
516023_6_30,2
516023_6_32,5
516023_6_34,5
516023_7_2,1
516023_7_3,9
516023_7_4,3
516023_7_7,7
516023_7_8,0
516023_7_10,3
516023_7_13,9
516023_7_14,4
516023_7_15,7
516023_7_16,0
516023_7_19,5
516023_7_21,2
516023_7_24,2
516023_7_27,2
516023_7_29,7
516023_7_32,6
516023_7_34,6
516023_7_36,9
516023_7_37,5
516023_8_2,1
516023_8_6,1
516023_8_8,2
516023_8_9,2
516023_8_10,6
516023_8_13,6
516023_8_14,7
516023_8_16,7
516023_8_18,5
516023_8_20,6
516023_8_23,9
516023_8_25,0
516023_8_28,2
516023_8_31,6
516023_8_34,4
516023_8_35,7
516023_9_2,4
516023_9_3,9
516023_9_5,9
516023_9_6,4
516023_9_7,2
516023_9_8,6
516023_9_11,9
516023_9_14,0
516023_9_15,0
516023_9_17,3
516023_9_19,8
516023_9_21,5
516023_9_23,5
516023_9_25,0
516023_10_2,9
516023_10_5,5
516023_10_10,4
516023_10_12,1
516023_10_13,7
516023_10_15,1
516023_10_18,3
516023_10_21,4
516023_10_23,6
516023_10_24,5
516023_10_26,2
516023_10_27,8
516023_10_30,8
516023_10_32,5
516023_10_35,3
516023_10_37,7
516023_10_38,3
516023_11_4,3
516023_11_6,1
516023_11_9,3
516023_11_11,9
516023_11_14,7
516023_11_22,1
516023_11_25,7
516023_11_26,6
660863_1_4,8
660863_1_6,0
660863_1_9,4
660863_2_2,9
660863_2_3,4
660863_2_6,6
660863_2_8,8
660863_2_10,7
660863_2_13,2
660863_2_15,9
660863_2_18,9
660863_2_21,1
660863_2_22,3
660863_3_3,2
660863_3_4,0
660863_3_6,4
660863_3_7,6
660863_3_9,2
660863_3_10,5
660863_3_11,7
660863_3_14,2
660863_3_18,8
660863_3_19,3
660863_3_21,1
660863_3_22,9
660863_3_23,9
660863_3_28,1
660863_3_30,1
660863_3_31,4
660863_3_32,8
660863_4_4,2
660863_4_6,6
660863_4_7,1
660863_4_9,2
660863_4_11,5
660863_4_12,9
660863_4_13,6
660863_4_15,2
660863_4_16,2
660863_4_22,3
660863_4_25,5
660863_4_26,0
660863_4_27,5
660863_4_34,1
660863_4_35,7
660863_4_38,5
660863_4_40,5
660863_4_42,6
660863_4_44,2
660863_4_45,1
660863_4_47,1
660863_4_51,0
660863_4_53,5
660863_4_57,3
660863_4_59,4
660863_4_60,9
660863_5_2,0
660863_5_6,1
660863_5_7,6
660863_5_8,5
660863_5_10,3
660863_5_12,0
660863_5_14,5
660863_5_15,8
660863_5_16,9
660863_5_19,6
660863_5_23,5
660863_5_26,1
660863_5_28,5
660863_5_30,5
660863_5_31,4
660863_5_34,9
660863_5_35,7
660863_5_38,6
660863_5_39,9
660863_5_40,2
660863_5_41,1
660863_5_43,9
660863_5_45,7
660863_5_46,5
660863_6_1,1
660863_6_3,6
660863_6_9,0
660863_6_12,4
660863_6_15,9
660863_6_18,0
660863_6_19,8
660863_6_22,0
660863_6_24,9
660863_6_26,1
660863_6_29,7
660863_6_31,1
660863_6_36,9
660863_6_41,8
660863_6_48,5
660863_6_50,3
660863_6_52,1
660863_6_53,9
660863_6_55,6
660863_7_5,8
660863_7_7,6
660863_7_8,3
660863_7_11,0
660863_7_14,4
660863_7_17,0
660863_7_18,4
660863_7_21,1
660863_7_22,3
660863_7_23,5
660863_7_25,3
660863_7_30,1
660863_7_34,5
660863_7_38,6
660863_7_40,9
660863_7_46,1
660863_7_48,2
660863_7_51,5
660863_7_52,4
660863_7_55,2
660863_7_58,7
660863_7_61,7
660863_7_62,5
660863_7_64,1
660863_7_65,7
660863_7_66,8
660863_7_68,5
660863_7_70,8
660863_7_71,2
660863_7_73,5
660863_7_74,1
660863_8_1,1
660863_8_5,0
660863_8_6,3
660863_8_8,3
660863_8_10,2
660863_8_11,2
660863_8_15,7
660863_8_17,0
660863_8_18,7
660863_8_21,4
660863_8_24,1
660863_8_26,2
660863_8_29,9
660863_8_36,1
660863_8_38,6
660863_8_42,5
660863_8_43,2
660863_8_44,4
660863_8_51,6
660863_8_53,7
660863_8_55,0
660863_8_56,3
660863_9_3,8
660863_9_7,1
660863_9_9,9
660863_9_13,3
660863_9_16,5
660863_9_17,2
660863_9_20,2
660863_9_21,1
660863_9_22,3
660863_9_24,3
660863_9_26,7
660863_9_29,7
660863_9_32,8
660863_9_34,1
660863_9_38,3
660863_9_42,0
660863_9_45,9
660863_9_46,6
660863_9_49,1
660863_9_52,9
660863_9_53,8
660863_9_56,7
660863_9_57,6
660863_9_59,4
660863_9_62,1
687936_1_3,7
687936_1_6,2
687936_1_7,9
687936_1_10,1
687936_2_3,9
687936_2_4,5
687936_2_7,5
687936_2_9,9
687936_2_10,9
687936_3_1,5
687936_3_2,2
687936_3_4,0
687936_3_6,6
687936_3_7,3
687936_3_10,6
687936_3_11,3
687936_3_14,9
687936_3_15,8
687936_3_17,6
687936_4_2,8
687936_4_5,3
687936_4_7,4
687936_4_10,7
687936_4_11,4
687936_4_13,6
687936_4_15,5
687936_4_16,0
687936_4_18,8
687936_5_1,6
687936_5_2,8
687936_5_5,5
687936_5_7,9
687936_5_9,8
687936_5_11,8
687936_6_1,9
687936_6_2,2
687936_6_3,1
687936_6_4,8
687936_6_6,7
687936_6_10,9
687936_6_12,0
687936_6_13,9
687936_6_16,8
687936_7_1,9
687936_7_2,6
687936_7_3,1
687936_7_4,8
687936_7_5,0
687936_7_6,3
687936_7_8,7
687936_7_9,4
687936_7_10,9
687936_7_13,2
687936_7_16,5
687936_7_17,8
687936_7_19,0
687936_7_20,8
687936_8_1,6
687936_8_2,3
687936_8_5,1
687936_8_8,5
687936_8_11,2
687936_8_12,8
687936_8_14,3
687936_8_16,1
687936_8_17,1
687936_8_19,6
687936_8_21,0
687936_8_26,3
687936_8_27,8
687936_8_32,9
687936_9_1,3
687936_9_2,9
687936_9_6,3
687936_9_8,6
687936_9_9,8
687936_10_1,6
687936_10_4,6
687936_10_7,0
687936_10_8,3
687936_10_13,6
687936_10_15,1
687936_10_17,5
687936_10_18,5
687936_10_23,1
687936_11_3,1
687936_11_4,6
687936_11_9,7
687936_11_11,9
687936_11_13,5
687936_11_15,4
687936_11_16,3
687936_12_5,3
687936_12_8,0
687936_12_9,4
687936_12_11,8
687936_12_12,7
687936_12_13,8
687936_12_14,8
687936_12_19,5
687936_12_21,1
687936_13_1,0
687936_13_2,1
687936_13_5,6
687936_13_7,4
687936_13_8,7
687936_13_10,9
687936_13_11,4
687936_13_14,8
687936_14_4,7
687936_14_6,1
687936_14_8,4
687936_14_11,0
687936_14_12,8
687936_15_3,6
687936_15_4,8
687936_15_6,2
687936_15_7,1
687936_15_12,2
687936_15_13,9
687936_15_14,5
687936_15_15,6
687936_15_20,1
687936_15_23,7
687936_15_24,4
687936_15_26,3
687936_15_32,1
687936_15_34,7
687936_15_35,0
687936_15_37,8
687936_16_2,7
687936_16_3,9
687936_16_5,2
687936_16_7,8
687936_16_9,6
687936_16_11,5
687936_16_12,0
687936_16_13,4
687936_16_15,7
687936_16_20,5
687936_16_23,2
687936_16_24,2
687936_16_25,1
687936_17_4,5
687936_17_8,9
687936_17_11,0
687936_17_12,7
687936_17_14,5
687936_17_17,2
687936_17_21,7
687936_17_23,1
687936_17_25,2
687936_17_26,7
687936_18_3,4
687936_18_4,1
687936_18_6,4
687936_18_10,6
687936_18_11,8
687936_18_14,9
687936_18_20,6
687936_18_21,0
706969_1_2,6
706969_1_3,8
706969_1_5,0
706969_1_6,1
706969_1_7,6
706969_1_8,5
706969_1_11,5
706969_1_12,5
706969_2_1,8
706969_2_5,9
706969_2_7,9
706969_2_8,1
706969_2_11,0
706969_2_13,9
706969_2_16,2
706969_3_3,2
706969_3_5,8
706969_3_6,7
706969_3_7,1
706969_3_9,7
706969_3_11,7
706969_3_12,8
706969_4_2,0
706969_4_3,5
706969_4_9,1
706969_4_10,5
706969_4_13,5
706969_4_15,7
706969_4_18,4
706969_4_24,3
706969_4_26,9
706969_4_28,3
706969_5_2,3
706969_5_5,6
706969_5_8,9
706969_6_4,9
706969_6_6,7
706969_6_7,8
706969_7_2,0
706969_7_5,1
706969_7_10,7
706969_7_16,4
706969_7_17,0
706969_7_19,1
706969_7_22,1
706969_8_5,2
706969_8_6,4
706969_8_9,2
706969_8_12,1
706969_8_16,6
706969_8_17,0
706969_8_20,1
706969_8_23,6
706969_9_3,0
706969_9_8,9
706969_9_10,9
706969_9_14,9
706969_9_15,9
706969_9_16,2
706969_9_18,8
706969_9_21,8
706969_9_23,1
706969_9_24,9
706969_9_25,8
706969_10_4,6
706969_10_6,8
706969_10_7,7
706969_10_8,8
706969_10_10,4
706969_10_11,4
706969_11_2,3
706969_11_5,4
706969_11_6,3
706969_11_9,6
706969_11_12,4
706969_11_14,1
706969_11_17,1
706969_11_18,7
706969_11_19,8
706969_11_21,5
706969_11_22,9
706969_11_25,3
706969_11_28,2
706969_11_29,6
706969_11_31,9
706969_11_32,8
706969_11_35,7
706969_11_37,2
706969_12_2,9
706969_12_4,2
706969_12_6,0
706969_12_12,8
706969_12_13,9
706969_12_14,2
706969_12_17,5
706969_12_20,8
706969_12_23,0
706969_13_4,6
706969_13_5,1
706969_13_8,0
706969_13_10,3
706969_13_11,7
706969_13_13,0
706969_13_14,7
706969_13_17,5
706969_13_18,9
706969_13_19,2
706969_13_21,6
706969_13_25,1
706969_14_1,3
706969_14_8,3
706969_14_9,9
706969_14_12,0
706969_14_13,0
706969_14_18,0
706969_14_20,7
706969_14_22,5
706969_14_23,6
706969_15_2,4
706969_15_4,9
706969_15_7,0
706969_15_8,1
706969_15_10,3
706969_15_12,5
706969_15_15,9
706969_15_16,9
706969_15_18,9
706969_15_19,5
706969_15_22,3
706969_15_24,7
706969_15_25,7
706969_15_26,6
706969_15_27,2
706969_15_30,6
706969_15_31,3
96321_1_2,6
96321_1_3,7
96321_1_6,0
96321_1_8,0
96321_1_9,4
96321_1_14,5
96321_1_18,7
96321_1_19,2
96321_1_21,7
96321_1_22,7
96321_1_24,1
96321_1_26,7
96321_1_27,7
96321_1_29,0
96321_1_30,1
96321_1_35,5
96321_1_36,9
96321_1_38,9
96321_1_41,6
96321_1_46,8
96321_1_48,6
96321_1_51,0
96321_1_53,5
96321_1_54,4
96321_2_2,7
96321_2_5,4
96321_2_7,8
96321_2_9,3
96321_2_10,6
96321_2_12,8
96321_2_13,9
96321_2_15,7
96321_2_16,8
96321_2_18,8
96321_3_3,6
96321_3_5,9
96321_3_9,8
96321_3_10,3
96321_3_14,9
96321_3_17,4
96321_3_19,5
96321_3_21,6
96321_3_24,9
96321_3_25,3
96321_3_26,4
96321_3_28,9
96321_3_29,5
96321_3_30,3
96321_3_32,4
96321_3_34,8
96321_4_2,9
96321_4_7,1
96321_4_8,4
96321_4_13,3
96321_4_14,4
96321_4_17,4
96321_4_20,5
96321_4_23,1
96321_4_26,3
96321_4_28,7
96321_4_30,1
96321_4_42,9
96321_4_46,1
96321_4_50,1
96321_4_54,9
96321_4_57,1
96321_4_62,1
96321_4_64,8
96321_4_66,5
96321_4_70,5
96321_4_72,0
96321_4_74,1
96321_4_77,8
96321_4_80,7
96321_4_84,4
96321_4_87,5
96321_5_4,3
96321_6_6,6
96321_6_9,7
96321_7_4,9
96321_7_6,1
96321_7_7,1
96321_7_11,2
96321_7_13,2
96321_7_14,9
96321_7_17,5
96321_7_19,3
96321_7_21,1
96321_8_2,5
96321_8_5,2
96321_8_8,9
96321_8_13,2
96321_8_16,9
96321_8_18,2
96321_8_20,4
96321_8_23,2
96321_8_26,2
96321_8_27,2
96321_8_30,5
96321_8_36,2
96321_9_2,8
96321_9_6,3
96321_9_7,4
96321_9_9,9
96321_9_10,6
96321_9_11,6
96321_9_16,4
96321_10_4,2
96321_10_6,0
96321_10_7,0
96321_10_9,6
96321_10_12,0
96321_10_14,6
96321_11_2,9
96321_11_4,5
96321_11_8,6
96321_11_9,6
96321_11_11,3
96321_11_12,0
96321_11_13,6
96321_11_14,8
96321_11_25,8
96321_11_30,6
96321_11_32,9
96321_11_33,8
96321_11_36,4
96321_11_37,7
96321_11_42,3
96321_11_44,1
96321_11_45,1
96321_11_47,2
96321_11_49,1
96321_11_51,6
96321_11_52,9
96321_11_53,2
96321_11_54,5
96321_11_55,4
96321_11_57,4
96321_11_58,6
96321_11_59,2
96321_11_60,9
96321_11_61,9
96321_11_63,1
96321_11_64,8
96321_11_65,2
1005892_1_2,9
1005892_1_4,8
1005892_1_5,5
1005892_1_7,3
1005892_2_4,6
1005892_2_6,3
1005892_2_7,5
1005892_2_9,6
1005892_2_10,2
1005892_3_2,4
1005892_3_6,0
1005892_3_7,0
1005892_3_9,3
1005892_3_10,3
1005892_3_14,9
1005892_3_21,6
1005892_3_24,9
1005892_3_25,4
1005892_3_26,9
1005892_3_28,0
1005892_3_30,4
1005892_3_31,0
1005892_3_35,8
1005892_3_37,9
1005892_3_39,9
1005892_4_1,1
1005892_4_2,1
1005892_4_3,9
1005892_4_4,3
1005892_4_6,7
1005892_4_7,9
1005892_4_10,9
1005892_4_19,5
1005892_5_2,6
1005892_5_3,2
1005892_5_4,1
1005892_5_7,8
1005892_5_9,1
1005892_5_12,2
1005892_5_18,4
1005892_5_19,8
1005892_5_22,5
1005892_5_23,4
1005892_5_25,4
1005892_5_28,7
1005892_5_32,0
1005892_5_34,6
1005892_5_36,1
1005892_5_38,6
1005892_5_42,5
1005892_5_45,2
1005892_5_47,7
1005892_5_48,9
1005892_5_49,0
1005892_5_53,6
1005892_5_56,9
1005892_5_57,1
1005892_5_59,9
1005892_5_60,3
1005892_5_63,5
1005892_5_64,6
1005892_5_66,0
1005892_5_68,0
1005892_5_72,3
1005892_5_73,3
1005892_5_77,0
1005892_5_78,1
1005892_5_79,0
1005892_5_81,2
1005892_6_1,7
1005892_6_4,9
1005892_6_5,4
1005892_6_7,5
1005892_6_8,0
1005892_6_12,2
1005892_6_13,0
1005892_6_18,6
1005892_6_23,7
1005892_6_25,2
1005892_6_29,3
1005892_6_30,5
1005892_6_32,4
1005892_6_34,6
1005892_6_36,1
1005892_6_39,3
1005892_6_41,7
1005892_6_46,2
1005892_6_49,8
1005892_6_51,8
1005892_6_54,9
1005892_6_56,3
1005892_6_58,5
1005892_6_60,3
1005892_6_62,5
1005892_6_63,5
1005892_6_67,3
1005892_6_68,9
1005892_6_70,8
1005892_6_72,2
1012679_1_1,9
1012679_1_2,6
1012679_1_3,1
1012679_1_5,3
1012679_1_7,7
1012679_1_8,6
1012679_1_11,2
1012679_1_13,2
1012679_1_16,6
1012679_2_2,3
1012679_2_5,5
1012679_2_6,6
1012679_2_8,5
1012679_2_9,5
1012679_2_10,0
1012679_2_13,8
1012679_2_14,9
1012679_2_16,0
1012679_3_4,3
1012679_3_6,9
1012679_3_8,2
1012679_3_9,1
1012679_3_11,5
1012679_3_14,3
1012679_3_15,5
1012679_3_16,1
1012679_3_18,7
1012679_3_20,3
1012679_3_23,5
1012679_4_2,5
1012679_4_3,6
1012679_4_4,2
1012679_4_5,6
1012679_4_7,6
1012679_4_9,7
1012679_4_12,7
1012679_4_16,4
1012679_4_22,6
1012679_4_24,9
1012679_5_2,8
1012679_5_4,5
1012679_5_6,2
1012679_5_9,9
1012679_5_10,9
1012679_5_12,8
1012679_5_14,2
1012679_6_3,2
1012679_6_4,8
1012679_6_5,0
1012679_6_6,5
1012679_6_8,9
1012679_6_9,7
1012679_6_10,1
1012679_6_12,4
1012679_6_14,9
1012679_6_16,3
1012679_6_17,2
1012679_7_2,5
1012679_7_3,6
1012679_7_6,5
1012679_7_7,6
1012679_7_9,7
1012679_7_11,6
1012679_7_13,6
1012679_7_14,7
1012679_7_16,5
1012679_7_18,3
1012679_7_20,9
1012679_7_23,4
1012679_8_2,9
1012679_8_3,4
1012679_8_4,0
1012679_8_6,3
1012679_8_9,0
1012679_8_10,9
1012679_8_12,2
1012679_8_14,0
1012679_8_15,5
1012679_8_17,0
1012679_8_19,5
1012679_8_21,9
1012679_9_3,0
1012679_9_4,9
1012679_9_5,2
1012679_9_8,8
1012679_9_9,8
1012679_9_11,5
1012679_9_12,3
1012679_9_15,4
1012679_9_17,4
1012679_9_19,9
1012679_9_21,4
1012679_9_23,4
1012679_9_24,1
1012679_9_27,0
1012679_9_28,3
1012679_9_33,5
1012679_9_34,5
1012679_9_35,8
1012679_9_37,6
1012679_9_40,0
1012679_9_41,4
1012679_9_44,0
1012679_9_46,9
1012679_9_50,0
1012679_9_51,6
1012679_9_54,7
1012679_9_55,2
1012679_10_3,1
1012679_10_6,7
1012679_10_7,5
1012679_10_8,7
1012679_10_11,1
1012679_10_13,9
1012679_10_16,5
1012679_10_19,0
1012679_10_21,8
1012679_10_22,6
1012679_10_26,0
1012679_10_27,8
1012679_10_30,2
1012679_10_32,4
1012679_10_33,2
1012679_10_34,1
1012679_10_38,2
1012679_10_40,9
1012679_10_42,2
1012679_11_2,9
1012679_11_6,9
1012679_11_9,7
1012679_11_10,4
1012679_11_13,8
1012679_11_14,9
1012679_11_16,6
1012679_11_18,1
1012679_12_2,6
1012679_12_3,1
1012679_12_5,5
1012679_12_7,3
1012679_12_9,6
1012679_12_11,4
1012679_12_13,1
1012679_12_16,7
1012679_12_19,8
1012679_12_20,2
1012679_13_1,9
1012679_13_8,6
1012679_13_10,7
1012679_13_13,6
1012679_13_15,9
1012679_13_16,3
1012679_13_19,1
1012679_14_2,3
1012679_14_3,8
1012679_14_4,0
1012679_14_6,6
1012679_14_8,2
1012679_14_11,9
1012679_14_13,9
1012679_14_15,0
1012679_14_17,0
1029787_1_2,0
1029787_1_3,1
1029787_1_5,6
1029787_1_6,8
1029787_1_9,7
1029787_1_10,8
1029787_1_11,1
1029787_1_13,6
1029787_1_15,2
1029787_1_20,0
1029787_1_27,5
1029787_1_32,0
1029787_1_36,6
1029787_1_41,9
1029787_1_44,5
1029787_1_46,6
1029787_1_48,0
1029787_1_49,0
1029787_2_1,2
1029787_2_3,5
1029787_2_5,1
1029787_2_7,8
1029787_2_9,3
1029787_2_10,2
1029787_2_12,8
1029787_2_14,7
1029787_2_16,6
1029787_2_17,0
1029787_3_2,9
1029787_3_3,0
1029787_3_4,9
1029787_3_10,5
1029787_3_12,0
1029787_3_14,8
1029787_3_17,6
1029787_3_19,9
1029787_3_20,2
1029787_3_23,1
1029787_3_29,1
1029787_3_31,6
1029787_4_2,7
1029787_4_4,8
1029787_4_7,7
1029787_4_10,2
1029787_4_16,7
1029787_4_18,8
1029787_4_21,5
1029787_4_24,7
1029787_4_26,0
1029787_4_27,0
1029787_4_30,1
1029787_4_32,1
1029787_4_34,3
1029787_4_35,7
1029787_4_39,3
1029787_4_43,6
1029787_4_45,3
1029787_4_48,2
1029787_4_49,1
1029787_4_50,5
1029787_5_2,8
1029787_5_5,1
1029787_6_3,9
1029787_6_5,1
1029787_7_5,9
1029787_7_7,2
1029787_7_9,9
1029787_7_11,4
1029787_7_13,4
1029787_8_3,6
1029787_8_5,4
1029787_8_8,6
1029787_8_10,4
1029787_8_12,9
1029787_8_14,8
1029787_8_15,1
1029787_8_19,2
1029787_8_21,8
1029787_9_2,5
1029787_9_5,4
1029787_9_8,4
1029787_9_11,5
1029787_9_14,9
1029787_9_18,0
1029787_9_23,5
1029787_9_25,9
1029787_10_3,7
1029787_10_6,9
1029787_10_7,2
1029787_10_10,4
1029787_10_11,3
1029787_10_13,9
1029787_10_15,0
1029787_10_16,7
1029787_10_17,6
1029787_10_22,9
1029787_10_24,3
1029787_10_26,6
1029787_10_28,4
1029787_10_30,1
1029787_10_31,8
1029787_10_35,8
1029787_10_37,8
1029787_11_2,6
1029787_11_3,8
1029787_11_5,3
1029787_11_8,7
1029787_11_10,2
1029787_11_14,8
1029787_11_16,2
1029787_11_18,1
1029787_11_20,7
1029787_11_26,2
1029787_11_28,1
1029787_11_30,4
1029787_12_3,7
1029787_12_5,0
1029787_12_8,8
1029787_12_10,9
1029787_12_12,0
1029787_12_13,1
1029787_12_14,9
1029787_12_15,6
1029787_12_21,0
1029787_12_26,0
1029787_12_27,9
1029787_13_2,3
1029787_13_3,5
1029787_13_5,8
1029787_13_6,4
1029787_13_7,9
1029787_13_10,2
1029787_13_12,0
1029787_13_13,1
1029787_13_17,7
1029787_13_19,7
1029787_13_22,1
1029787_13_24,8
1029787_13_27,8
1029787_13_29,1
1029787_13_32,7
1029787_13_36,9
1029787_13_37,3
1029787_13_39,2
1029787_13_41,2
1029787_13_43,9
1029787_13_45,7
1029787_13_50,0
1029787_13_53,8
1029787_13_54,3
1029787_13_56,4
1029787_14_2,7
1029787_14_3,9
1029787_14_5,7
1029787_14_7,2
1029787_14_9,4
1029787_14_11,7
1029787_14_13,0
1029787_15_1,7
1029787_15_4,4
1029787_15_5,0
1029787_15_6,6
1029787_15_9,3
1029787_15_16,7
1029787_15_20,2
1029787_15_23,0
1029787_15_26,5
1029787_15_28,2
1029787_15_31,4
1029787_15_34,2
1029787_15_36,6
1029787_16_2,4
1029787_16_7,6
1029787_16_8,9
1029787_16_9,9
1029787_16_11,9
1029787_16_14,3
1029787_16_16,6
1029787_16_17,7
1029787_16_20,0
1112155_1_3,5
1112155_1_6,7
1112155_1_9,0
1112155_1_14,6
1112155_1_16,9
1112155_1_17,2
1112155_1_20,2
1112155_1_21,9
1112155_1_26,7
1112155_1_28,4
1112155_2_2,5
1112155_2_4,2
1112155_2_5,6
1112155_2_10,3
1112155_2_14,4
1112155_2_16,7
1112155_3_4,8
1112155_3_5,8
1112155_3_9,2
1112155_3_13,9
1112155_3_18,3
1112155_3_19,8
1112155_3_21,2
1112155_4_1,6
1112155_4_3,4
1112155_4_4,8
1112155_4_7,3
1112155_4_9,2
1112155_4_12,3
1112155_4_14,7
1112155_4_16,3
1112155_4_18,2
1112155_5_2,3
1112155_5_3,1
1112155_5_10,1
1112155_5_12,4
1112155_5_14,7
1112155_6_1,4
1112155_6_7,4
1112155_6_8,7
1112155_6_9,7
1112155_6_12,9
1112155_6_13,3
1112155_6_14,2
1112155_6_17,0
1112155_6_22,4
1112155_7_4,6
1112155_7_6,1
1112155_7_7,1
1112155_7_9,4
1112155_7_12,0
1112155_7_16,4
1112155_7_20,7
1112155_8_5,2
1112155_8_7,4
1112155_8_10,0
1112155_8_12,8
1112155_8_18,9
1112155_8_20,2
1112155_8_22,5
1112155_8_24,5
1112155_8_26,5
1112155_9_2,7
1112155_9_8,5
1112155_9_10,8
1112155_9_12,7
1112155_10_3,0
1112155_10_5,0
1112155_10_6,7
1112155_10_7,1
1112155_10_9,4
1112155_10_11,3
1112155_11_2,7
1112155_11_7,4
1112155_11_8,9
1112155_11_9,8
1112155_11_12,4
1112155_11_14,2
1112155_11_15,5
1112155_11_16,3
1112155_11_17,6
1112155_11_20,2
1112155_12_4,6
1112155_12_9,4
1112155_12_11,3
1112155_12_13,5
1112155_13_6,5
1112155_13_11,2
1112155_13_12,5
1112155_13_15,5
1112155_13_16,7
1112155_13_18,7
1112155_13_20,8
1112155_14_2,4
1112155_14_5,2
1112155_14_8,0
1112155_14_10,6
1112155_14_13,1
1112155_14_14,2
1112155_14_16,1
1112155_14_19,0
1112155_14_21,3
1112155_15_2,1
1112155_15_3,9
1112155_15_4,0
1112155_15_6,9
1112155_15_11,5
1112155_15_13,6
1112155_15_17,5
1112155_16_2,5
1112155_16_5,7
1112155_16_8,8
1112155_16_12,9
1112155_17_3,2
1112155_17_7,2
1112155_17_9,0
1112155_17_11,5
1112155_17_12,8
1112155_17_14,2
1112155_17_16,8
1112155_17_17,9
1112155_17_22,5
1112155_18_7,1
1112155_18_10,7
1112155_18_14,3
1112155_18_16,2
1112155_18_18,8
1112155_18_22,4
1112155_18_24,7
116491_1_1,2
116491_1_3,1
116491_1_4,3
116491_1_6,5
116491_1_8,7
116491_1_10,1
116491_1_12,2
116491_1_15,1
116491_1_16,2
116491_2_2,8
116491_2_3,8
116491_2_5,4
116491_2_6,1
116491_2_8,4
116491_2_9,6
116491_2_13,9
116491_2_14,4
116491_2_16,2
116491_2_18,6
116491_3_5,8
116491_3_8,7
116491_3_13,2
116491_3_14,7
116491_3_16,0
116491_3_17,1
116491_3_18,9
116491_3_20,8
116491_3_22,9
116491_3_24,3
116491_3_27,7
116491_3_29,2
116491_3_30,6
116491_4_3,2
116491_4_4,2
116491_4_5,5
